State_Name,District_Name,Latitude,Longitude,Year,Season,Crop,Area,Production,Mean_Temperature,Max_Temperature,Min_Temperature,Precipitation,Shortwave_Radiation,Wind_Speed,Relative_Humidity,ET0,Soil_Moisture,Soil_Temperature,Soil_pH,Organic_Carbon,Clay,Sand,Silt,Elevation,Yield
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Rabi,Moong(Green Gram),4.0,1.0,24.016413043478263,31.092934782608697,18.50576086956522,165.76,18.502717391304348,2.40304347826087,62.19565217391305,4.551847826086957,0.1538586956521739,27.821739130434786,0.71,1.64,3.01,4.61,2.38,349.0,0.25
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Rabi,Onion,401.0,7192.0,24.016413043478263,31.092934782608697,18.50576086956522,165.76,18.502717391304348,2.40304347826087,62.19565217391305,4.551847826086957,0.1538586956521739,27.821739130434786,0.71,1.64,3.01,4.61,2.38,349.0,17.935162094763093
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Rabi,Ragi,417.0,517.0,24.016413043478263,31.092934782608697,18.50576086956522,165.76,18.502717391304348,2.40304347826087,62.19565217391305,4.551847826086957,0.1538586956521739,27.821739130434786,0.71,1.64,3.01,4.61,2.38,349.0,1.2398081534772183
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Rabi,Rice,10960.0,20462.0,24.016413043478263,31.092934782608697,18.50576086956522,165.76,18.502717391304348,2.40304347826087,62.19565217391305,4.551847826086957,0.1538586956521739,27.821739130434786,0.71,1.64,3.01,4.61,2.38,349.0,1.866970802919708
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Rabi,Safflower,2594.0,340.0,24.016413043478263,31.092934782608697,18.50576086956522,165.76,18.502717391304348,2.40304347826087,62.19565217391305,4.551847826086957,0.1538586956521739,27.821739130434786,0.71,1.64,3.01,4.61,2.38,349.0,0.13107170393215112
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Rabi,Small millets,10.0,2.0,24.016413043478263,31.092934782608697,18.50576086956522,165.76,18.502717391304348,2.40304347826087,62.19565217391305,4.551847826086957,0.1538586956521739,27.821739130434786,0.71,1.64,3.01,4.61,2.38,349.0,0.2
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Rabi,Urad,408.0,236.0,24.016413043478263,31.092934782608697,18.50576086956522,165.76,18.502717391304348,2.40304347826087,62.19565217391305,4.551847826086957,0.1538586956521739,27.821739130434786,0.71,1.64,3.01,4.61,2.38,349.0,0.5784313725490197
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Rabi,Wheat,362.0,333.0,24.016413043478263,31.092934782608697,18.50576086956522,165.76,18.502717391304348,2.40304347826087,62.19565217391305,4.551847826086957,0.1538586956521739,27.821739130434786,0.71,1.64,3.01,4.61,2.38,349.0,0.919889502762431
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Arecanut,263.0,379.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,1.44106463878327
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Banana,19.0,1006.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,52.94736842105263
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Beans & Mutter(Vegetable),1.0,5.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,5.0
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Bhindi,126.0,938.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,7.444444444444445
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Brinjal,1026.0,10162.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,9.904483430799221
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Citrus Fruit,788.0,4000.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,5.0761421319796955
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Coconut,869.0,3691149.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,4247.5822784810125
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Coriander,3914.0,481.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,0.1228921819110884
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Cucumber,18.0,0.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,0.0
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Grapes,111.0,2075.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,18.693693693693692
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Mango,3968.0,26176.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,6.596774193548387
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Orange,13767.0,112541.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,8.174693106704439
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,other fibres,132.0,0.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,0.0
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Other Fresh Fruits,2418.0,1552.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,0.6418527708850289
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Other Vegetables,1767.0,0.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,0.0
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Papaya,1544.0,201409.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,130.44624352331607
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Pome Fruit,1207.0,62789.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,52.020712510356255
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Potato,2.0,17.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,8.5
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Sugarcane,329.0,22481.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,68.33130699088146
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Sweet potato,50.0,540.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,10.8
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Tobacco,51.0,90.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,1.7647058823529411
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2002,Whole Year,Tomato,3356.0,16627.0,27.09249315068493,34.19871232876712,21.072246575342465,432.77,21.088657534246575,3.521232876712329,56.40547945205479,5.668767123287671,0.1387342465753424,30.263835616438357,0.71,1.64,3.01,4.61,2.38,349.0,4.954410011918951
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Arhar/Tur,41178.0,6959.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.16899800864539316
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Bajra,2280.0,378.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.16578947368421051
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Castor seed,1927.0,805.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.4177477944992216
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Cotton(lint),4212.0,4262.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,1.0118708452041785
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Dry chillies,2920.0,10702.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,3.665068493150685
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Groundnut,670935.0,187862.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.28000029809146937
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Horse-gram,492.0,54.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.10975609756097561
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Jowar,12487.0,30830.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,2.468967726435493
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Korra,1245.0,229.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.18393574297188756
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Maize,6246.0,10718.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,1.7159782260646814
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Moong(Green Gram),1216.0,662.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.5444078947368421
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Onion,846.0,13250.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,15.66193853427896
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Other Kharif pulses,340.0,15.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.04411764705882353
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Ragi,3353.0,3547.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,1.0578586340590517
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Rice,17515.0,44891.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,2.563003140165572
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Samai,245.0,83.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.33877551020408164
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Small millets,1420.0,299.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.21056338028169014
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Soyabean,16.0,18.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,1.125
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Sunflower,74525.0,29572.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.39680644079168065
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Kharif,Urad,82.0,51.0,27.52581699346405,33.29862745098039,22.9137908496732,308.44,19.17248366013072,4.280784313725491,62.42483660130719,5.404771241830065,0.1650915032679738,30.243790849673204,0.71,1.64,3.01,4.61,2.38,349.0,0.6219512195121951
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Bajra,113.0,19.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.168141592920354
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Dry chillies,91.0,190.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,2.087912087912088
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Gram,51461.0,15438.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.2999941703425895
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Groundnut,15060.0,19819.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,1.3160026560424967
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Horse-gram,1560.0,844.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.541025641025641
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Jowar,21391.0,19444.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.9089804123229396
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Linseed,7.0,2.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.2857142857142857
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Maize,1212.0,6787.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,5.59983498349835
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Moong(Green Gram),22.0,7.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.3181818181818182
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Onion,535.0,11180.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,20.897196261682243
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Other  Rabi pulses,17.0,3.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.17647058823529413
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Ragi,614.0,986.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,1.6058631921824105
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Rice,10826.0,25463.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,2.3520229078145207
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Safflower,307.0,11.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.035830618892508145
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Small millets,70.0,13.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.18571428571428572
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Rabi,Wheat,414.0,123.0,24.026304347826088,31.042934782608693,18.525760869565218,173.69,18.847608695652173,2.40554347826087,62.73913043478261,4.527282608695652,0.1410108695652174,27.910869565217396,0.71,1.64,3.01,4.61,2.38,349.0,0.2971014492753623
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Arecanut,266.0,189.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,0.7105263157894737
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Banana,36.0,1302.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,36.166666666666664
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Bhindi,101.0,873.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,8.643564356435643
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Brinjal,1129.0,19414.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,17.195748449955712
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Citrus Fruit,706.0,11959.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,16.939093484419264
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Coconut,839.0,3285828.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,3916.362336114422
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Coriander,5646.0,610.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,0.10804109103790294
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Cucumber,51.0,0.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,0.0
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Grapes,118.0,2048.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,17.35593220338983
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Mango,3935.0,58337.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,14.825158831003812
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Orange,13441.0,224640.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,16.71304218436128
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Other Fresh Fruits,3241.0,3586.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,1.1064486269669855
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Other Vegetables,1783.0,0.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,0.0
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Papaya,1381.0,60038.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,43.47429398986242
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Pome Fruit,1466.0,83767.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,57.13983628922237
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Sugarcane,454.0,32386.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,71.33480176211454
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Sweet potato,30.0,217.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,7.233333333333333
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Tobacco,20.0,25.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,1.25
Andhra Pradesh,ANANTAPUR,14.678322,77.606504,2003,Whole Year,Tomato,2827.0,17509.0,27.659561643835616,34.56457534246575,21.71345205479452,351.2,20.765890410958903,3.471205479452055,54.31780821917808,5.848246575342466,0.1234328767123287,31.234520547945205,0.71,1.64,3.01,4.61,2.38,349.0,6.193491333569154
